302	32.979	29.433	29.519
303.22	32.225	28.737	28.823
304.44	31.562	28.129	28.216
305.65	30.983	27.603	27.69
306.87	30.478	27.15	27.237
308.09	30.04	26.762	26.848
309.31	29.658	26.427	26.514
310.52	29.323	26.139	26.225
311.74	29.027	25.886	25.973
312.96	28.76	25.662	25.748
314.18	28.515	25.458	25.544
315.39	28.286	25.268	25.353
316.61	28.065	25.085	25.17
317.83	27.849	24.905	24.989
319.05	27.633	24.724	24.808
320.26	27.415	24.54	24.623
321.48	27.194	24.352	24.434
322.7	26.97	24.159	24.241
323.92	26.743	23.963	24.043
325.13	26.515	23.764	23.844
326.35	26.289	23.566	23.644
327.57	26.066	23.37	23.447
328.79	25.85	23.178	23.255
330	25.642	22.994	23.069
331.22	25.445	22.817	22.891
332.44	25.259	22.649	22.722
333.66	25.084	22.49	22.56
334.88	24.917	22.336	22.406
336.09	24.756	22.187	22.254
337.31	24.598	22.037	22.103
338.53	24.436	21.882	21.946
339.75	24.266	21.716	21.779
340.96	24.081	21.534	21.595
342.18	23.875	21.329	21.389
343.4	23.642	21.096	21.154
344.62	23.375	20.827	20.884
345.83	23.071	20.522	20.577
347.05	22.727	20.175	20.229
348.27	22.338	19.785	19.837
349.49	21.905	19.35	19.4
350.7	21.428	18.872	18.92
351.92	20.908	18.352	18.399
353.14	20.348	17.793	17.839
354.36	19.752	17.201	17.245
355.57	19.126	16.58	16.623
356.79	18.476	15.936	15.977
358.01	17.808	15.276	15.316
359.23	17.128	14.607	14.646
360.44	16.444	13.935	13.973
361.66	15.764	13.268	13.305
362.88	15.089	12.608	12.644
364.1	14.427	11.962	11.996
365.32	13.788	11.341	11.374
366.53	13.174	10.744	10.777
367.75	12.587	10.176	10.207
368.97	12.031	9.6395	9.6694
370.19	11.509	9.1361	9.1647
371.4	11.021	8.6674	8.6948
372.62	10.569	8.2338	8.26
373.84	10.153	7.836	7.8608
375.06	9.7726	7.4731	7.4966
376.27	9.4251	7.1424	7.1645
377.49	9.1124	6.8457	6.8663
378.71	8.8336	6.5817	6.6008
379.93	8.5849	6.3468	6.3643
381.14	8.3649	6.1396	6.1555
382.36	8.1715	5.9579	5.972
383.58	8.0024	5.7995	5.812
384.8	7.8558	5.6626	5.6732
386.01	7.7295	5.545	5.5537
387.23	7.6206	5.444	5.4508
388.45	7.5282	5.3586	5.3635
389.67	7.451	5.2875	5.2903
390.89	7.3865	5.2284	5.2292
392.1	7.3334	5.1799	5.1787
393.32	7.2905	5.1408	5.1376
394.54	7.2565	5.11	5.1048
395.76	7.2301	5.0863	5.079
396.97	7.2112	5.0692	5.0598
398.19	7.199	5.058	5.0466
399.41	7.1929	5.0521	5.0386
400.63	7.1925	5.0511	5.0355
401.84	7.1979	5.0548	5.0371
403.06	7.2087	5.0628	5.043
404.28	7.2254	5.0752	5.0534
405.5	7.2487	5.0926	5.0686
406.71	7.279	5.1151	5.0889
407.93	7.3172	5.143	5.1146
409.15	7.3643	5.1771	5.1465
410.37	7.4219	5.2184	5.1854
411.58	7.4915	5.2678	5.2323
412.8	7.5756	5.327	5.2889
414.02	7.6769	5.3977	5.3568
415.24	7.7976	5.4813	5.4375
416.45	7.9397	5.5794	5.5324
417.67	8.1057	5.6937	5.6431
418.89	8.2988	5.8263	5.7719
420.11	8.5224	5.9797	5.921
421.33	8.7807	6.1568	6.0933
422.54	9.0786	6.3607	6.2918
423.76	9.4221	6.5958	6.5208
424.98	9.8187	6.8669	6.7848
426.2	10.276	7.1793	7.0891
427.41	10.806	7.54	7.4402
428.63	11.418	7.9566	7.8456
429.85	12.129	8.4382	8.3138
431.07	12.954	8.9952	8.855
432.28	13.914	9.639	9.4801
433.5	15.029	10.382	10.201
434.72	16.325	11.235	11.029
435.94	17.824	12.21	11.976
437.15	19.549	13.309	13.044
438.37	21.511	14.523	14.228
439.59	23.698	15.824	15.501
440.81	26.065	17.147	16.804
442.02	28.503	18.387	18.037
443.24	30.824	19.396	19.056
444.46	32.76	20.005	19.694
445.68	34	20.073	19.807
446.89	34.275	19.544	19.331
448.11	33.472	18.474	18.311
449.33	31.687	17.016	16.895
450.55	29.196	15.358	15.269
451.77	26.339	13.67	13.604
452.98	23.419	12.067	12.017
454.2	20.641	10.614	10.573
455.42	18.117	9.3321	9.2993
456.64	15.894	8.2227	8.1955
457.85	13.97	7.2723	7.2495
459.07	12.324	6.4621	6.4427
460.29	10.922	5.7724	5.756
461.51	9.7303	5.1849	5.1712
462.72	8.7165	4.6833	4.6719
463.94	7.8519	4.2534	4.244
465.16	7.1124	3.8838	3.8761
466.38	6.4774	3.5645	3.5585
467.59	5.9295	3.2874	3.2828
468.81	5.4551	3.046	3.0428
470.03	5.0421	2.8347	2.8326
471.25	4.6812	2.6489	2.6478
472.46	4.3645	2.485	2.4849
473.68	4.0851	2.3398	2.3405
474.9	3.8381	2.2107	2.2122
476.12	3.6186	2.0956	2.0979
477.33	3.4229	1.9925	1.9955
478.55	3.2478	1.9001	1.9037
479.77	3.0907	1.8171	1.8212
480.99	2.9493	1.7423	1.7469
482.21	2.8217	1.6747	1.6799
483.42	2.7063	1.6138	1.6194
484.64	2.6012	1.5583	1.5644
485.86	2.507	1.5092	1.5157
487.08	2.4191	1.4631	1.4699
488.29	2.3318	1.4154	1.4226
489.51	2.2539	1.3738	1.3814
490.73	2.1828	1.3363	1.3442
491.95	2.1148	1.2999	1.3082
493.16	2.0505	1.2655	1.2741
494.38	1.9892	1.2326	1.2415
495.6	1.9306	1.201	1.2101
496.82	1.8742	1.1704	1.1799
498.03	1.8199	1.1409	1.1506
499.25	1.7677	1.1123	1.1223
500.47	1.7174	1.0847	1.095
501.69	1.669	1.058	1.0685
502.9	1.6224	1.0321	1.0429
504.12	1.5775	1.0072	1.0182
505.34	1.5342	0.98298	0.99424
506.56	1.4925	0.95959	0.97107
507.78	1.4524	0.93697	0.94866
508.99	1.4137	0.91508	0.92698
510.21	1.3764	0.8939	0.90599
511.43	1.3404	0.8734	0.88568
512.65	1.3058	0.85357	0.86603
513.86	1.2723	0.83437	0.84701
515.08	1.2401	0.81579	0.8286
516.3	1.209	0.7978	0.81077
517.52	1.179	0.7804	0.79351
518.73	1.1501	0.76355	0.77681
519.95	1.1222	0.74723	0.76064
521.17	1.0953	0.73144	0.74498
522.39	1.0692	0.71614	0.72982
523.6	1.0441	0.70134	0.71514
524.82	1.0199	0.68701	0.70093
526.04	0.99651	0.67313	0.68717
527.26	0.9739	0.6597	0.67384
528.47	0.95207	0.64669	0.66094
529.69	0.93098	0.63409	0.64844
530.91	0.91062	0.6219	0.63635
532.13	0.89094	0.6101	0.62464
533.34	0.87192	0.59866	0.61329
534.56	0.85355	0.58759	0.60231
535.78	0.83579	0.57688	0.59168
537	0.81864	0.56651	0.58139
538.22	0.80206	0.55647	0.57143
539.43	0.78605	0.54675	0.56179
540.65	0.77056	0.53734	0.55245
541.87	0.7556	0.52823	0.54341
543.09	0.74115	0.51942	0.53467
544.3	0.72718	0.51088	0.5262
545.52	0.71368	0.50263	0.51801
546.74	0.70065	0.49463	0.51008
