302	6499.9	6015	6732.3
303.22	6539.4	6053.9	6760
304.44	6580.5	6094.2	6790.2
305.65	6622.6	6134.9	6822
306.87	6665.5	6175.1	6854.2
308.09	6708.5	6213.7	6885.6
309.31	6751.1	6249.3	6914.8
310.52	6792.3	6280.5	6939.9
311.74	6831.5	6306.2	6959.8
312.96	6868.2	6325.7	6973.5
314.18	6901.9	6338.3	6980.2
315.39	6931.8	6343.3	6979.2
316.61	6957.5	6340.2	6969.6
317.83	6978.1	6328.4	6950.7
319.05	6993.2	6307.5	6922
320.26	7002.1	6277.3	6883.3
321.48	7004.5	6237.7	6834.4
322.7	7000	6188.8	6775.3
323.92	6988.4	6131.1	6706.7
325.13	6969.7	6065.2	6629
326.35	6944.1	5991.9	6543.3
327.57	6912	5912.1	6450.6
328.79	6873.9	5827	6352.3
330	6830.7	5738	6249.7
331.22	6783.1	5646.2	6144.4
332.44	6731.9	5552.7	6037.4
333.66	6677.6	5457.9	5929.3
334.88	6620.7	5362.4	5820.6
336.09	6561.4	5266.5	5711.8
337.31	6500.1	5170.6	5603.2
338.53	6437.2	5074.9	5495.1
339.75	6372.7	4979.6	5387.7
340.96	6306.9	4884.9	5281.1
342.18	6239.7	4791	5175.6
343.4	6171	4697.9	5071
344.62	6100.9	4605.7	4967.5
345.83	6029	4514.4	4865.1
347.05	5955.2	4424	4763.7
348.27	5879.2	4334.6	4663.3
349.49	5800.9	4246	4563.9
350.7	5719.8	4158.4	4465.4
351.92	5635.9	4071.6	4367.9
353.14	5549	3985.7	4271.3
354.36	5458.9	3900.6	4175.6
355.57	5365.6	3816.4	4080.8
356.79	5269.3	3733.1	3987.1
358.01	5170.2	3650.9	3894.6
359.23	5068.6	3569.8	3803.5
360.44	4964.9	3490.1	3713.9
361.66	4859.4	3411.7	3625.9
362.88	4752.6	3334.8	3539.8
364.1	4645	3259.5	3455.4
365.32	4537.2	3185.9	3373.1
366.53	4429.7	3113.9	3292.9
367.75	4322.8	3043.7	3214.7
368.97	4217.1	2975.3	3138.7
370.19	4112.9	2908.7	3064.8
371.4	4010.6	2843.9	2993.2
372.62	3910.6	2780.9	2923.7
373.84	3813	2719.8	2856.4
375.06	3718.2	2660.5	2791.3
376.27	3626	2602.9	2728.2
377.49	3536.9	2547.2	2667.3
378.71	3450.9	2493.2	2608.4
379.93	3367.9	2440.9	2551.4
381.14	3287.9	2390.2	2496.4
382.36	3210.9	2341.1	2443.3
383.58	3136.8	2293.7	2391.9
384.8	3065.5	2247.7	2342.3
386.01	2997	2203.1	2294.3
387.23	2930.9	2160	2247.9
388.45	2867.3	2118.2	2203
389.67	2806.2	2077.6	2159.5
390.89	2747.2	2038.3	2117.4
392.1	2690.3	2000.2	2076.6
393.32	2635.5	1963.2	2037.1
394.54	2582.5	1927.2	1998.8
395.76	2531.3	1892.4	1961.7
396.97	2481.8	1858.5	1925.6
398.19	2433.9	1825.5	1890.6
399.41	2387.5	1793.5	1856.6
400.63	2342.6	1762.4	1823.6
401.84	2299.1	1732.1	1791.6
403.06	2256.8	1702.7	1760.4
404.28	2215.7	1674	1730.1
405.5	2175.9	1646.1	1700.6
406.71	2137.1	1618.9	1671.9
407.93	2099.5	1592.4	1643.9
409.15	2062.8	1566.6	1616.7
410.37	2027.2	1541.4	1590.2
411.58	1992.4	1516.9	1564.4
412.8	1958.6	1493	1539.2
414.02	1925.6	1469.6	1514.7
415.24	1893.5	1446.8	1490.7
416.45	1862.1	1424.6	1467.4
417.67	1831.5	1402.9	1444.6
418.89	1801.7	1381.7	1422.4
420.11	1772.6	1361	1400.7
421.33	1744.2	1340.8	1379.6
422.54	1716.5	1321.1	1358.9
423.76	1689.4	1301.8	1338.8
424.98	1663	1283	1319.1
426.2	1637.2	1264.6	1299.8
427.41	1612	1246.6	1281.1
428.63	1587.3	1229.1	1262.7
429.85	1563.3	1211.9	1244.8
431.07	1539.8	1195.2	1227.3
432.28	1516.8	1178.8	1210.2
433.5	1494.4	1162.7	1193.5
434.72	1472.4	1147	1177.2
435.94	1451	1131.7	1161.2
437.15	1430	1116.7	1145.6
438.37	1409.5	1102.1	1130.3
439.59	1389.4	1087.7	1115.4
440.81	1369.8	1073.7	1100.8
442.02	1350.7	1059.9	1086.5
443.24	1331.9	1046.5	1072.5
444.46	1313.6	1033.3	1058.9
445.68	1295.7	1020.5	1045.5
446.89	1278.1	1007.9	1032.4
448.11	1260.9	995.54	1019.6
449.33	1244.1	983.47	1007.1
450.55	1227.7	971.64	994.83
451.77	1211.6	960.06	982.82
452.98	1195.9	948.73	971.06
454.2	1180.5	937.62	959.55
455.42	1165.4	926.74	948.28
456.64	1150.7	916.08	937.24
457.85	1136.2	905.64	926.42
459.07	1122.1	895.41	915.83
460.29	1108.3	885.39	905.45
461.51	1094.7	875.56	895.29
462.72	1081.5	865.94	885.33
463.94	1068.5	856.5	875.56
465.16	1055.8	847.25	866
466.38	1043.3	838.18	856.63
467.59	1031.1	829.29	847.44
468.81	1019.2	820.58	838.43
470.03	1007.6	812.04	829.6
471.25	996.12	803.66	820.95
472.46	984.95	795.45	812.47
473.68	974	787.39	804.15
474.9	963.3	779.5	796
476.12	952.83	771.76	788.01
477.33	942.58	764.17	780.17
478.55	932.57	756.73	772.49
479.77	922.77	749.43	764.97
480.99	913.2	742.28	757.59
482.21	903.85	735.27	750.35
483.42	894.71	728.4	743.26
484.64	885.78	721.65	736.31
485.86	877.1	715.06	729.51
487.08	868.56	708.57	722.82
488.29	859.98	702.14	716.19
489.51	851.69	695.87	709.72
490.73	843.62	689.72	703.39
491.95	835.67	683.67	697.16
493.16	827.87	677.72	691.03
494.38	820.21	671.88	685.01
495.6	812.68	666.13	679.1
496.82	805.3	660.48	673.28
498.03	798.04	654.92	667.56
499.25	790.91	649.46	661.94
500.47	783.91	644.09	656.41
501.69	777.03	638.8	650.98
502.9	770.28	633.6	645.63
504.12	763.65	628.49	640.38
505.34	757.13	623.45	635.21
506.56	750.73	618.5	630.12
507.78	744.44	613.63	625.12
508.99	738.26	608.84	620.19
510.21	732.19	604.12	615.35
511.43	726.22	599.47	610.58
512.65	720.36	594.9	605.89
513.86	714.6	590.4	601.28
515.08	708.94	585.97	596.74
516.3	703.37	581.61	592.26
517.52	697.9	577.32	587.86
518.73	692.52	573.09	583.53
519.95	687.22	568.92	579.26
521.17	682.02	564.82	575.06
522.39	676.89	560.79	570.93
523.6	671.85	556.81	566.85
524.82	666.89	552.89	562.84
526.04	662.01	549.03	558.89
527.26	657.2	545.23	555
528.47	652.47	541.49	551.17
529.69	647.81	537.8	547.39
530.91	643.22	534.16	543.67
532.13	638.69	530.58	540.01
533.34	634.23	527.05	536.4
534.56	629.84	523.58	532.84
535.78	625.5	520.15	529.33
537	621.23	516.77	525.88
538.22	617.02	513.45	522.47
539.43	612.87	510.16	519.12
540.65	608.77	506.93	515.81
541.87	604.73	503.74	512.55
543.09	600.75	500.6	509.34
544.3	596.81	497.51	506.17
545.52	592.94	494.45	503.05
546.74	589.11	491.44	499.97
547.96	585.33	488.47	496.93
549.17	581.61	485.54	493.94
550.39	577.93	482.66	490.98
551.61	574.3	479.81	488.07
552.83	570.73	477	485.2
554.04	567.19	474.23	482.37
555.26	563.71	471.5	479.58
556.48	560.28	468.81	476.82
557.7	556.89	466.15	474.1
558.91	553.54	463.53	471.42
560.13	550.25	460.94	468.78
561.35	547	458.39	466.17
562.57	543.79	455.87	463.59
563.78	540.63	453.38	461.05
565	537.51	450.93	458.55
566.22	534.44	448.5	456.07
567.44	531.41	446.11	453.63
568.66	528.43	443.76	451.22
569.87	525.48	441.43	448.85
571.09	522.59	439.13	446.5
572.31	519.73	436.86	444.18
573.53	516.92	434.62	441.9
574.74	514.14	432.4	439.64
575.96	511.41	430.22	437.41
577.18	508.72	428.06	435.21
578.4	506.07	425.93	433.04
579.61	503.46	423.83	430.9
580.83	500.89	421.75	428.78
582.05	498.36	419.7	426.69
583.27	495.86	417.67	424.62
584.48	493.41	415.67	422.59
585.7	490.99	413.69	420.57
586.92	488.6	411.74	418.58
588.14	486.25	409.81	416.62
589.35	483.94	407.9	414.68
590.57	481.66	406.02	412.76
