302	4.3315
303.22	4.3104
304.44	4.2932
305.65	4.2786
306.87	4.2652
308.09	4.2518
309.31	4.2372
310.52	4.2201
311.74	4.1995
312.96	4.1762
314.18	4.1517
315.39	4.1273
316.61	4.1043
317.83	4.0842
319.05	4.0681
320.26	4.0575
321.48	4.0532
322.7	4.0546
323.92	4.0604
325.13	4.0692
326.35	4.0799
327.57	4.0912
328.79	4.1016
330	4.1098
331.22	4.1144
332.44	4.1142
333.66	4.1091
334.88	4.0997
336.09	4.0864
337.31	4.07
338.53	4.0509
339.75	4.0298
340.96	4.0074
342.18	3.984
343.4	3.9603
344.62	3.9367
345.83	3.9133
347.05	3.8905
348.27	3.8684
349.49	3.8474
350.7	3.8276
351.92	3.8093
353.14	3.7927
354.36	3.7781
355.57	3.7654
356.79	3.7547
358.01	3.7456
359.23	3.738
360.44	3.7316
361.66	3.7263
362.88	3.7218
364.1	3.718
365.32	3.7146
366.53	3.7115
367.75	3.7085
368.97	3.7054
370.19	3.702
371.4	3.6983
372.62	3.6941
373.84	3.6895
375.06	3.6841
376.27	3.6781
377.49	3.6712
378.71	3.6634
379.93	3.6546
381.14	3.6447
382.36	3.6336
383.58	3.6216
384.8	3.6086
386.01	3.595
387.23	3.5809
388.45	3.5664
389.67	3.5518
390.89	3.5373
392.1	3.5229
393.32	3.5088
394.54	3.4953
395.76	3.4824
396.97	3.4703
398.19	3.4592
399.41	3.449
400.63	3.4396
401.84	3.4309
403.06	3.4228
404.28	3.415
405.5	3.4076
406.71	3.4005
407.93	3.3934
409.15	3.3862
410.37	3.379
411.58	3.3714
412.8	3.3635
414.02	3.3552
415.24	3.3464
416.45	3.3373
417.67	3.328
418.89	3.3187
420.11	3.3095
421.33	3.3005
422.54	3.2918
423.76	3.2836
424.98	3.276
426.2	3.2692
427.41	3.2632
428.63	3.2581
429.85	3.2542
431.07	3.2515
432.28	3.2501
433.5	3.2498
434.72	3.2504
435.94	3.252
437.15	3.2544
438.37	3.2574
439.59	3.2609
440.81	3.2649
442.02	3.2691
443.24	3.2735
444.46	3.278
445.68	3.2823
446.89	3.2865
448.11	3.2902
449.33	3.2935
450.55	3.2962
451.77	3.2981
452.98	3.2993
454.2	3.2999
455.42	3.3002
456.64	3.3002
457.85	3.3001
459.07	3.3001
460.29	3.3004
461.51	3.301
462.72	3.3022
463.94	3.3042
465.16	3.307
466.38	3.3109
467.59	3.3161
468.81	3.3227
470.03	3.331
471.25	3.3411
472.46	3.3532
473.68	3.3674
474.9	3.3839
476.12	3.4026
477.33	3.4237
478.55	3.4472
479.77	3.4733
480.99	3.5021
482.21	3.5337
483.42	3.5684
484.64	3.6062
485.86	3.6474
487.08	3.6921
488.29	3.7406
489.51	3.7932
490.73	3.8501
491.95	3.9116
493.16	3.978
494.38	4.0496
495.6	4.1268
496.82	4.21
498.03	4.2992
499.25	4.3944
500.47	4.4954
501.69	4.6022
502.9	4.7143
504.12	4.8314
505.34	4.9531
506.56	5.0785
507.78	5.2069
508.99	5.337
510.21	5.4676
511.43	5.597
512.65	5.7233
513.86	5.8443
515.08	5.9574
516.3	6.06
517.52	6.1493
518.73	6.2224
519.95	6.2767
521.17	6.3098
522.39	6.3201
523.6	6.3071
524.82	6.271
526.04	6.2124
527.26	6.1327
528.47	6.0334
529.69	5.9166
530.91	5.7846
532.13	5.6399
533.34	5.4848
534.56	5.3219
535.78	5.1534
537	4.9814
538.22	4.8078
539.43	4.6342
540.65	4.4621
541.87	4.2924
543.09	4.1262
544.3	3.964
545.52	3.8064
546.74	3.6536
547.96	3.5059
549.17	3.3632
550.39	3.2255
551.61	3.0928
552.83	2.9649
554.04	2.8418
555.26	2.7232
556.48	2.6092
557.7	2.4996
558.91	2.3942
560.13	2.293
561.35	2.1958
562.57	2.1026
563.78	2.0131
565	1.9273
566.22	1.8451
567.44	1.7663
568.66	1.6909
569.87	1.6187
571.09	1.5497
572.31	1.4836
573.53	1.4205
574.74	1.3603
575.96	1.3027
577.18	1.2478
578.4	1.1954
579.61	1.1455
580.83	1.098
582.05	1.0527
583.27	1.0097
584.48	0.96875
585.7	0.92982
586.92	0.89279
588.14	0.85758
589.35	0.82411
590.57	0.79227
591.79	0.76198
593.01	0.73317
594.22	0.70574
595.44	0.67964
596.66	0.65478
597.88	0.63109
599.1	0.60851
600.31	0.58698
601.53	0.56644
602.75	0.54683
603.97	0.52809
605.18	0.51018
606.4	0.49304
607.62	0.47664
608.84	0.46093
610.05	0.44586
611.27	0.4314
612.49	0.41752
613.71	0.40417
614.92	0.39132
616.14	0.37895
617.36	0.36702
618.58	0.35552
619.79	0.34441
621.01	0.3337
622.23	0.32336
623.45	0.31338
624.67	0.30374
625.88	0.29443
627.1	0.28545
628.32	0.27678
629.54	0.2684
630.75	0.26032
631.97	0.25251
633.19	0.24498
634.41	0.2377
635.62	0.23068
636.84	0.22391
638.06	0.21738
639.28	0.21108
640.49	0.205
641.71	0.19915
642.93	0.19351
644.15	0.18807
645.36	0.18284
646.58	0.1778
647.8	0.17296
649.02	0.1683
650.23	0.16383
651.45	0.15953
652.67	0.1554
653.89	0.15145
655.11	0.14766
656.32	0.14403
657.54	0.14056
658.76	0.13725
659.98	0.13408
661.19	0.13107
662.41	0.12819
663.63	0.12544
664.85	0.12282
666.06	0.12032
667.28	0.11793
668.5	0.11565
669.72	0.11348
670.93	0.1114
672.15	0.10941
673.37	0.10751
674.59	0.1057
675.8	0.10396
677.02	0.1023
678.24	0.1007
679.46	0.099175
680.67	0.09771
681.89	0.096305
683.11	0.094956
684.33	0.093658
685.55	0.092411
686.76	0.091209
687.98	0.090051
689.2	0.088934
690.42	0.087855
691.63	0.086811
692.85	0.085801
694.07	0.084821
695.29	0.08387
696.5	0.082945
697.72	0.082045
698.94	0.081168
700.16	0.080311
701.37	0.079473
702.59	0.078652
703.81	0.077846
705.03	0.077055
706.24	0.076276
707.46	0.075511
708.68	0.074757
709.9	0.074017
711.11	0.073288
712.33	0.072572
713.55	0.071868
714.77	0.071175
715.99	0.070494
717.2	0.069824
718.42	0.069166
719.64	0.068518
720.86	0.067882
722.07	0.067256
723.29	0.066641
724.51	0.066036
725.73	0.065442
726.94	0.064858
728.16	0.064284
729.38	0.06372
730.6	0.063165
731.81	0.06262
733.03	0.062085
734.25	0.061559
735.47	0.061042
736.68	0.060535
737.9	0.060036
739.12	0.059547
740.34	0.059066
741.56	0.058594
742.77	0.05813
743.99	0.057675
745.21	0.057228
746.43	0.056789
747.64	0.056358
748.86	0.055936
750.08	0.055521
751.3	0.055114
752.51	0.054715
753.73	0.054324
754.95	0.05394
756.17	0.053563
757.38	0.053194
758.6	0.052832
759.82	0.052476
761.04	0.052127
762.25	0.051784
763.47	0.051448
764.69	0.051117
765.91	0.050791
767.12	0.050471
768.34	0.050155
769.56	0.049845
770.78	0.049539
772	0.049238
773.21	0.04894
774.43	0.048647
775.65	0.048358
776.87	0.048072
778.08	0.04779
779.3	0.047511
780.52	0.047235
781.74	0.046962
782.95	0.046692
784.17	0.046425
785.39	0.04616
786.61	0.045898
787.82	0.045638
789.04	0.04538
790.26	0.045124
791.48	0.04487
792.69	0.044617
793.91	0.044367
795.13	0.044117
796.35	0.04387
797.56	0.043623
798.78	0.043378
800	0.043133
