302	293.53	291.9	291.93
303.22	292.04	290.42	290.46
304.44	290.79	289.19	289.23
305.65	289.7	288.12	288.16
306.87	288.7	287.14	287.17
308.09	287.7	286.15	286.18
309.31	286.62	285.09	285.12
310.52	285.4	283.88	283.91
311.74	283.96	282.45	282.48
312.96	282.35	280.85	280.88
314.18	280.66	279.17	279.2
315.39	278.99	277.5	277.53
316.61	277.4	275.92	275.95
317.83	275.99	274.52	274.55
319.05	274.84	273.38	273.4
320.26	274.03	272.57	272.6
321.48	273.63	272.17	272.19
322.7	273.57	272.12	272.14
323.92	273.8	272.34	272.37
325.13	274.21	272.76	272.79
326.35	274.75	273.3	273.33
327.57	275.31	273.87	273.9
328.79	275.83	274.38	274.41
330	276.2	274.76	274.79
331.22	276.35	274.91	274.94
332.44	276.19	274.76	274.79
333.66	275.73	274.29	274.33
334.88	274.99	273.56	273.59
336.09	274.02	272.59	272.62
337.31	272.84	271.41	271.44
338.53	271.5	270.07	270.11
339.75	270.03	268.61	268.64
340.96	268.48	267.06	267.09
342.18	266.87	265.45	265.48
343.4	265.24	263.82	263.85
344.62	263.61	262.2	262.22
345.83	262.01	260.59	260.62
347.05	260.44	259.02	259.05
348.27	258.92	257.51	257.53
349.49	257.47	256.06	256.09
350.7	256.1	254.7	254.72
351.92	254.84	253.44	253.46
353.14	253.69	252.29	252.31
354.36	252.66	251.27	251.29
355.57	251.77	250.39	250.41
356.79	251.01	249.64	249.66
358.01	250.36	249	249.02
359.23	249.81	248.45	248.47
360.44	249.35	248	248.02
361.66	248.95	247.61	247.63
362.88	248.62	247.28	247.3
364.1	248.32	247	247.02
365.32	248.06	246.75	246.77
366.53	247.82	246.52	246.54
367.75	247.59	246.3	246.32
368.97	247.35	246.07	246.09
370.19	247.09	245.83	245.85
371.4	246.82	245.57	245.59
372.62	246.51	245.28	245.3
373.84	246.18	244.95	244.97
375.06	245.8	244.59	244.61
376.27	245.37	244.17	244.19
377.49	244.89	243.7	243.72
378.71	244.34	243.17	243.19
379.93	243.74	242.58	242.6
381.14	243.06	241.91	241.93
382.36	242.3	241.16	241.18
383.58	241.47	240.35	240.36
384.8	240.58	239.47	239.49
386.01	239.65	238.55	238.57
387.23	238.69	237.6	237.61
388.45	237.7	236.62	236.64
389.67	236.7	235.63	235.65
390.89	235.7	234.65	234.66
392.1	234.72	233.67	233.68
393.32	233.75	232.71	232.73
394.54	232.82	231.79	231.8
395.76	231.93	230.91	230.92
396.97	231.09	230.08	230.09
398.19	230.32	229.31	229.32
399.41	229.6	228.6	228.61
400.63	228.94	227.95	227.96
401.84	228.32	227.34	227.35
403.06	227.74	226.76	226.77
404.28	227.19	226.21	226.22
405.5	226.66	225.69	225.7
406.71	226.14	225.18	225.19
407.93	225.62	224.67	224.68
409.15	225.11	224.16	224.17
410.37	224.58	223.64	223.65
411.58	224.04	223.1	223.11
412.8	223.48	222.54	222.55
414.02	222.88	221.95	221.96
415.24	222.26	221.33	221.34
416.45	221.61	220.69	220.7
417.67	220.95	220.04	220.05
418.89	220.29	219.38	219.39
420.11	219.64	218.73	218.74
421.33	219	218.1	218.11
422.54	218.38	217.48	217.49
423.76	217.79	216.9	216.91
424.98	217.24	216.36	216.37
426.2	216.74	215.86	215.87
427.41	216.29	215.42	215.43
428.63	215.91	215.04	215.05
429.85	215.6	214.73	214.74
431.07	215.37	214.5	214.51
432.28	215.22	214.36	214.37
433.5	215.14	214.28	214.29
434.72	215.12	214.27	214.28
435.94	215.17	214.32	214.33
437.15	215.26	214.42	214.43
438.37	215.4	214.56	214.57
439.59	215.57	214.73	214.74
440.81	215.77	214.93	214.94
442.02	215.98	215.15	215.16
443.24	216.21	215.37	215.39
444.46	216.44	215.6	215.62
445.68	216.66	215.83	215.84
446.89	216.86	216.03	216.05
448.11	217.04	216.22	216.23
449.33	217.19	216.37	216.39
450.55	217.29	216.48	216.49
451.77	217.35	216.53	216.55
452.98	217.36	216.55	216.57
454.2	217.33	216.52	216.54
455.42	217.28	216.47	216.49
456.64	217.21	216.41	216.43
457.85	217.14	216.34	216.36
459.07	217.06	216.27	216.29
460.29	217.01	216.22	216.24
461.51	216.98	216.19	216.21
462.72	216.99	216.2	216.22
463.94	217.04	216.26	216.28
465.16	217.15	216.37	216.39
466.38	217.33	216.55	216.58
467.59	217.59	216.82	216.84
468.81	217.95	217.17	217.2
470.03	218.41	217.64	217.66
471.25	218.98	218.22	218.24
472.46	219.69	218.92	218.95
473.68	220.54	219.77	219.8
474.9	221.52	220.76	220.79
476.12	222.65	221.89	221.92
477.33	223.94	223.17	223.21
478.55	225.38	224.62	224.65
479.77	226.99	226.23	226.26
480.99	228.78	228.01	228.05
482.21	230.75	229.98	230.02
483.42	232.91	232.14	232.19
484.64	235.28	234.51	234.56
485.86	237.88	237.1	237.15
487.08	240.7	239.92	239.97
