302	30.475
303.22	29.786
304.44	29.183
305.65	28.658
306.87	28.203
308.09	27.809
309.31	27.468
310.52	27.169
311.74	26.904
312.96	26.666
314.18	26.446
315.39	26.239
316.61	26.039
317.83	25.841
319.05	25.641
320.26	25.439
321.48	25.232
322.7	25.02
323.92	24.805
325.13	24.588
326.35	24.371
327.57	24.157
328.79	23.948
330	23.745
331.22	23.551
332.44	23.366
333.66	23.189
334.88	23.019
336.09	22.852
337.31	22.686
338.53	22.515
339.75	22.334
340.96	22.136
342.18	21.917
343.4	21.67
344.62	21.389
345.83	21.072
347.05	20.714
348.27	20.314
349.49	19.87
350.7	19.384
351.92	18.857
353.14	18.293
354.36	17.696
355.57	17.071
356.79	16.425
358.01	15.763
359.23	15.092
360.44	14.42
361.66	13.752
362.88	13.091
364.1	12.444
365.32	11.821
366.53	11.223
367.75	10.652
368.97	10.112
370.19	9.6039
371.4	9.1293
372.62	8.6885
373.84	8.282
375.06	7.9088
376.27	7.5662
377.49	7.2556
378.71	6.9758
379.93	6.723
381.14	6.4956
382.36	6.2913
383.58	6.108
384.8	5.9438
386.01	5.7968
387.23	5.6643
388.45	5.5453
389.67	5.4387
390.89	5.3422
392.1	5.2545
393.32	5.1746
394.54	5.1012
395.76	5.0333
396.97	4.9705
398.19	4.9121
399.41	4.8573
400.63	4.8059
401.84	4.7576
403.06	4.7119
404.28	4.6689
405.5	4.6287
406.71	4.5915
407.93	4.5572
409.15	4.5261
410.37	4.4986
411.58	4.4752
412.8	4.4566
414.02	4.4435
415.24	4.4361
416.45	4.4348
417.67	4.4396
418.89	4.4508
420.11	4.4688
421.33	4.4941
422.54	4.527
423.76	4.5682
424.98	4.6186
426.2	4.6788
427.41	4.7499
428.63	4.8331
429.85	4.9297
431.07	5.0414
432.28	5.1701
433.5	5.3179
434.72	5.4875
435.94	5.6821
437.15	5.9053
438.37	6.1614
439.59	6.4556
440.81	6.7943
442.02	7.1845
443.24	7.6353
444.46	8.1572
445.68	8.7629
446.89	9.4673
448.11	10.288
449.33	11.247
450.55	12.367
451.77	13.677
452.98	15.211
454.2	17.008
455.42	19.113
456.64	21.569
457.85	24.407
459.07	27.637
460.29	31.216
461.51	35.023
462.72	38.821
463.94	42.249
465.16	44.862
466.38	46.243
467.59	46.154
468.81	44.636
470.03	41.984
471.25	38.624
472.46	34.975
473.68	31.353
474.9	27.958
476.12	24.89
477.33	22.178
478.55	19.813
479.77	17.765
480.99	15.996
482.21	14.469
483.42	13.147
484.64	12
485.86	11.002
487.08	10.127
488.29	9.3473
489.51	8.6615
490.73	8.0535
491.95	7.508
493.16	7.017
494.38	6.5728
495.6	6.169
496.82	5.8002
498.03	5.4621
499.25	5.1517
500.47	4.8661
501.69	4.6027
502.9	4.3595
504.12	4.1346
505.34	3.9261
506.56	3.7326
507.78	3.5527
508.99	3.3853
510.21	3.2291
511.43	3.0833
512.65	2.947
513.86	2.8195
515.08	2.6999
516.3	2.5876
517.52	2.4822
518.73	2.383
519.95	2.2896
521.17	2.2016
522.39	2.1185
523.6	2.04
524.82	1.9659
526.04	1.8956
527.26	1.8291
528.47	1.7661
529.69	1.7063
530.91	1.6496
532.13	1.5956
533.34	1.5444
534.56	1.4956
535.78	1.4492
537	1.405
538.22	1.3629
539.43	1.3227
540.65	1.2844
541.87	1.2479
543.09	1.2131
544.3	1.1798
545.52	1.1481
546.74	1.1177
547.96	1.0888
549.17	1.0611
550.39	1.0347
551.61	1.0095
552.83	0.98533
554.04	0.96225
555.26	0.94018
556.48	0.91904
557.7	0.8988
558.91	0.8794
560.13	0.86079
561.35	0.84295
562.57	0.82582
563.78	0.80937
565	0.79356
566.22	0.77837
567.44	0.76377
568.66	0.74971
569.87	0.73619
571.09	0.72316
572.31	0.71061
573.53	0.69851
574.74	0.68685
575.96	0.67559
577.18	0.66473
578.4	0.65423
579.61	0.64409
580.83	0.63429
582.05	0.62481
583.27	0.61562
584.48	0.60673
585.7	0.59811
586.92	0.58976
588.14	0.58166
589.35	0.57379
590.57	0.56615
591.79	0.55872
593.01	0.55149
594.22	0.54446
595.44	0.5376
596.66	0.53092
597.88	0.52441
599.1	0.51805
600.31	0.51184
601.53	0.50577
602.75	0.49982
603.97	0.49401
605.18	0.48832
606.4	0.48273
607.62	0.47726
608.84	0.47188
610.05	0.4666
611.27	0.46142
612.49	0.45632
613.71	0.45129
614.92	0.44635
616.14	0.44148
617.36	0.43668
618.58	0.43195
619.79	0.42727
621.01	0.42266
622.23	0.4181
623.45	0.41361
624.67	0.40917
625.88	0.40478
627.1	0.40044
628.32	0.39615
629.54	0.39191
630.75	0.38772
631.97	0.38358
633.19	0.37948
634.41	0.37544
635.62	0.37143
636.84	0.36747
638.06	0.36356
639.28	0.35968
640.49	0.35586
641.71	0.35207
642.93	0.34832
644.15	0.34462
645.36	0.34096
646.58	0.33733
647.8	0.33375
649.02	0.33021
650.23	0.3267
651.45	0.32324
652.67	0.31981
653.89	0.31642
655.11	0.31306
656.32	0.30975
657.54	0.30648
658.76	0.30323
659.98	0.30003
661.19	0.29686
662.41	0.29373
663.63	0.29063
664.85	0.28757
666.06	0.28453
667.28	0.28154
668.5	0.27858
669.72	0.27565
670.93	0.27275
672.15	0.26989
673.37	0.26706
674.59	0.26426
675.8	0.26149
677.02	0.25875
678.24	0.25604
679.46	0.25336
680.67	0.25071
681.89	0.24809
683.11	0.2455
684.33	0.24293
685.55	0.2404
686.76	0.2379
687.98	0.23542
689.2	0.23296
690.42	0.23053
691.63	0.22813
692.85	0.22575
694.07	0.2234
695.29	0.22107
696.5	0.21876
697.72	0.21648
698.94	0.21423
700.16	0.21199
701.37	0.20977
702.59	0.20758
703.81	0.20542
705.03	0.20327
706.24	0.20115
707.46	0.19905
708.68	0.19697
709.9	0.1949
711.11	0.19286
712.33	0.19084
713.55	0.18883
714.77	0.18684
715.99	0.18488
717.2	0.18293
718.42	0.181
719.64	0.17909
720.86	0.17719
722.07	0.17531
723.29	0.17345
724.51	0.17161
725.73	0.16977
726.94	0.16795
728.16	0.16616
729.38	0.16438
730.6	0.1626
731.81	0.16085
733.03	0.15911
734.25	0.15739
735.47	0.15567
736.68	0.15397
737.9	0.15229
739.12	0.15061
740.34	0.14896
741.56	0.14731
742.77	0.14568
743.99	0.14406
745.21	0.14245
746.43	0.14085
747.64	0.13927
748.86	0.13769
750.08	0.13613
751.3	0.13457
752.51	0.13304
753.73	0.13151
754.95	0.12999
756.17	0.12848
757.38	0.12699
758.6	0.1255
759.82	0.12402
761.04	0.12255
762.25	0.1211
763.47	0.11965
764.69	0.11821
765.91	0.11678
767.12	0.11536
768.34	0.11395
769.56	0.11255
770.78	0.11115
772	0.10977
773.21	0.1084
774.43	0.10703
775.65	0.10567
776.87	0.10432
778.08	0.103
779.3	0.10155
780.52	0.10055
781.74	0.10016
782.95	0.099666
784.17	0.099172
785.39	0.098702
786.61	0.098227
787.82	0.09776
789.04	0.097297
790.26	0.096839
791.48	0.096386
792.69	0.095937
793.91	0.095492
795.13	0.095053
796.35	0.094617
797.56	0.094186
798.78	0.09376
800	0.093337
