513.86	47.371
515.08	45.859
516.3	44.406
517.52	43.008
518.73	41.663
519.95	40.37
521.17	39.127
522.39	37.931
523.6	36.78
524.82	35.673
526.04	34.608
527.26	33.584
528.47	32.598
529.69	31.65
530.91	30.738
532.13	29.861
533.34	29.017
534.56	28.206
535.78	27.425
537	26.675
538.22	25.953
539.43	25.259
540.65	24.592
541.87	23.951
543.09	23.335
544.3	22.743
545.52	22.174
546.74	21.628
547.96	21.103
549.17	20.6
550.39	20.117
551.61	19.653
552.83	19.209
554.04	18.782
555.26	18.372
556.48	17.979
557.7	17.601
558.91	17.237
560.13	16.887
561.35	16.55
562.57	16.226
563.78	15.914
565	15.613
566.22	15.323
567.44	15.043
568.66	14.773
569.87	14.512
571.09	14.261
572.31	14.017
573.53	13.782
574.74	13.555
575.96	13.335
577.18	13.122
578.4	12.916
579.61	12.716
580.83	12.522
582.05	12.335
583.27	12.153
584.48	11.976
585.7	11.804
586.92	11.637
588.14	11.475
589.35	11.318
590.57	11.165
591.79	11.015
593.01	10.87
594.22	10.729
595.44	10.591
596.66	10.456
597.88	10.325
599.1	10.197
600.31	10.072
601.53	9.9504
602.75	9.8311
603.97	9.7144
605.18	9.6003
606.4	9.4886
607.62	9.3792
608.84	9.272
610.05	9.167
611.27	9.064
612.49	8.963
613.71	8.8638
614.92	8.7665
616.14	8.6708
617.36	8.5768
618.58	8.4843
619.79	8.3934
621.01	8.3039
622.23	8.2158
623.45	8.1291
624.67	8.0437
625.88	7.9597
627.1	7.877
628.32	7.7955
629.54	7.7153
630.75	7.6364
631.97	7.5586
633.19	7.4821
634.41	7.4067
635.62	7.3324
636.84	7.2593
638.06	7.1873
639.28	7.1164
640.49	7.0466
641.71	6.9778
642.93	6.91
644.15	6.8433
645.36	6.7775
646.58	6.7127
647.8	6.6489
649.02	6.586
650.23	6.5241
651.45	6.4631
652.67	6.403
653.89	6.3437
655.11	6.2853
656.32	6.2278
657.54	6.1711
658.76	6.1153
659.98	6.0603
661.19	6.006
662.41	5.9526
663.63	5.8999
664.85	5.848
666.06	5.7968
667.28	5.7464
668.5	5.6967
669.72	5.6477
670.93	5.5994
672.15	5.5518
673.37	5.5049
674.59	5.4587
675.8	5.4131
677.02	5.3682
678.24	5.3239
679.46	5.2803
680.67	5.2372
681.89	5.1948
683.11	5.153
684.33	5.1117
685.55	5.0711
686.76	5.031
687.98	4.9915
689.2	4.9525
690.42	4.9141
691.63	4.8763
692.85	4.8389
694.07	4.8021
695.29	4.7658
696.5	4.7301
697.72	4.6948
698.94	4.66
700.16	4.6257
701.37	4.5919
702.59	4.5586
703.81	4.5257
705.03	4.4933
706.24	4.4613
707.46	4.4298
708.68	4.3987
709.9	4.3681
711.11	4.3379
712.33	4.3081
713.55	4.2787
714.77	4.2497
715.99	4.2211
717.2	4.1929
718.42	4.1651
719.64	4.1377
720.86	4.1106
722.07	4.0839
723.29	4.0575
724.51	4.0315
725.73	4.0059
726.94	3.9805
728.16	3.9555
729.38	3.9308
730.6	3.9065
731.81	3.8824
733.03	3.8587
734.25	3.8353
735.47	3.8121
736.68	3.7893
737.9	3.7667
739.12	3.7444
740.34	3.7224
741.56	3.7007
742.77	3.6792
743.99	3.658
745.21	3.637
746.43	3.6163
747.64	3.5959
748.86	3.5757
750.08	3.5557
751.3	3.536
752.51	3.5165
753.73	3.4973
754.95	3.4783
756.17	3.4595
757.38	3.4409
758.6	3.4225
759.82	3.4043
761.04	3.3864
762.25	3.3686
763.47	3.3511
764.69	3.3337
765.91	3.3166
767.12	3.2996
768.34	3.2829
769.56	3.2663
770.78	3.2499
772	3.2337
773.21	3.2176
774.43	3.2018
775.65	3.1861
776.87	3.1705
778.08	3.1552
779.3	3.14
780.52	3.125
781.74	3.1101
782.95	3.0954
784.17	3.0808
785.39	3.0664
786.61	3.0522
787.82	3.0381
789.04	3.0241
790.26	3.0103
791.48	2.9966
792.69	2.9831
793.91	2.9697
795.13	2.9564
796.35	2.9433
797.56	2.9303
798.78	2.9174
800	2.9047
